chr	tag	start	end	strand	ID
chr10	exon	21652549	21652644	+	LOC_Os10g40410.2:exon_3
chr10	exon	21654674	21655139	+	LOC_Os10g40410.2:exon_4
chr10	five_prime_UTR	21652033	21652107	+	LOC_Os10g40410.2:utr_1
chr10	CDS	21652108	21652245	+	LOC_Os10g40410.2:cds_1
chr10	CDS	21652376	21652462	+	LOC_Os10g40410.2:cds_2
chr10	CDS	21652549	21652644	+	LOC_Os10g40410.2:cds_3
chr10	CDS	21654674	21654730	+	LOC_Os10g40410.2:cds_4
chr10	three_prime_UTR	21654731	21655139	+	LOC_Os10g40410.2:utr_2
chr10	gene	21655392	21656252	-	LOC_Os10g40420
chr10	mRNA	21655392	21656252	-	LOC_Os10g40420.1
chr10	exon	21655392	21656252	-	LOC_Os10g40420.1:exon_1
chr10	five_prime_UTR	21656174	21656252	-	LOC_Os10g40420.1:utr_2
chr10	CDS	21655685	21656173	-	LOC_Os10g40420.1:cds_1
chr10	three_prime_UTR	21655392	21655684	-	LOC_Os10g40420.1:utr_1
chr10	gene	21658070	21658866	-	LOC_Os10g40430
chr10	mRNA	21658070	21658866	-	LOC_Os10g40430.1
chr10	exon	21658070	21658866	-	LOC_Os10g40430.1:exon_1
chr10	five_prime_UTR	21658789	21658866	-	LOC_Os10g40430.1:utr_2
chr10	CDS	21658348	21658788	-	LOC_Os10g40430.1:cds_1
chr10	three_prime_UTR	21658070	21658347	-	LOC_Os10g40430.1:utr_1
chr10	gene	21662437	21663224	-	LOC_Os10g40440
chr10	mRNA	21662437	21663224	-	LOC_Os10g40440.1
chr10	exon	21662437	21663224	-	LOC_Os10g40440.1:exon_1
chr10	five_prime_UTR	21663144	21663224	-	LOC_Os10g40440.1:utr_2
chr10	CDS	21662715	21663143	-	LOC_Os10g40440.1:cds_1
chr10	three_prime_UTR	21662437	21662714	-	LOC_Os10g40440.1:utr_1
chr10	gene	21665206	21665688	+	LOC_Os10g40450
chr10	mRNA	21665206	21665688	+	LOC_Os10g40450.1
chr10	exon	21665206	21665283	+	LOC_Os10g40450.1:exon_1
chr10	exon	21665323	21665688	+	LOC_Os10g40450.1:exon_2
chr10	CDS	21665206	21665283	+	LOC_Os10g40450.1:cds_1
chr10	CDS	21665323	21665688	+	LOC_Os10g40450.1:cds_2
chr10	gene	21667261	21667939	-	LOC_Os10g40460
chr10	mRNA	21667261	21667939	-	LOC_Os10g40460.1
chr10	exon	21667261	21667939	-	LOC_Os10g40460.1:exon_1
chr10	five_prime_UTR	21667860	21667939	-	LOC_Os10g40460.1:utr_2
chr10	CDS	21667464	21667859	-	LOC_Os10g40460.1:cds_1
chr10	three_prime_UTR	21667261	21667463	-	LOC_Os10g40460.1:utr_1
chr10	gene	21670510	21671244	-	LOC_Os10g40470
chr10	mRNA	21670510	21671244	-	LOC_Os10g40470.1
chr10	exon	21670510	21671244	-	LOC_Os10g40470.1:exon_1
chr10	five_prime_UTR	21671153	21671244	-	LOC_Os10g40470.1:utr_2
chr10	CDS	21670757	21671152	-	LOC_Os10g40470.1:cds_1
chr10	three_prime_UTR	21670510	21670756	-	LOC_Os10g40470.1:utr_1
chr10	gene	21674640	21675375	-	LOC_Os10g40480
chr10	mRNA	21674640	21675375	-	LOC_Os10g40480.1
chr10	exon	21674640	21675375	-	LOC_Os10g40480.1:exon_1
chr10	five_prime_UTR	21675283	21675375	-	LOC_Os10g40480.1:utr_2
chr10	CDS	21674872	21675282	-	LOC_Os10g40480.1:cds_1
chr10	three_prime_UTR	21674640	21674871	-	LOC_Os10g40480.1:utr_1
chr10	gene	21679082	21681432	+	LOC_Os10g40490
chr10	mRNA	21679082	21681432	+	LOC_Os10g40490.1
chr10	exon	21679082	21679250	+	LOC_Os10g40490.1:exon_1
chr10	exon	21679463	21679584	+	LOC_Os10g40490.1:exon_2
chr10	exon	21679714	21679835	+	LOC_Os10g40490.1:exon_3
chr10	exon	21679950	21680054	+	LOC_Os10g40490.1:exon_4
chr10	exon	21680142	21680232	+	LOC_Os10g40490.1:exon_5
chr10	exon	21680329	21680472	+	LOC_Os10g40490.1:exon_6
chr10	exon	21680590	21680958	+	LOC_Os10g40490.1:exon_7
chr10	exon	21681077	21681432	+	LOC_Os10g40490.1:exon_8
chr10	five_prime_UTR	21679082	21679105	+	LOC_Os10g40490.1:utr_1
chr10	CDS	21679106	21679250	+	LOC_Os10g40490.1:cds_1
chr10	CDS	21679463	21679584	+	LOC_Os10g40490.1:cds_2
chr10	CDS	21679714	21679835	+	LOC_Os10g40490.1:cds_3
chr10	CDS	21679950	21680054	+	LOC_Os10g40490.1:cds_4
chr10	CDS	21680142	21680232	+	LOC_Os10g40490.1:cds_5
chr10	CDS	21680329	21680472	+	LOC_Os10g40490.1:cds_6
chr10	CDS	21680590	21680958	+	LOC_Os10g40490.1:cds_7
chr10	CDS	21681077	21681274	+	LOC_Os10g40490.1:cds_8
chr10	three_prime_UTR	21681275	21681432	+	LOC_Os10g40490.1:utr_2
chr10	gene	21690274	21691088	-	LOC_Os10g40510
chr10	mRNA	21690274	21691088	-	LOC_Os10g40510.1
chr10	exon	21690274	21691088	-	LOC_Os10g40510.1:exon_1
chr10	five_prime_UTR	21691002	21691088	-	LOC_Os10g40510.1:utr_2
chr10	CDS	21690600	21691001	-	LOC_Os10g40510.1:cds_1
chr10	three_prime_UTR	21690274	21690599	-	LOC_Os10g40510.1:utr_1
chr10	gene	21693776	21694502	-	LOC_Os10g40520
chr10	mRNA	21693776	21694502	-	LOC_Os10g40520.1
chr10	exon	21693776	21694502	-	LOC_Os10g40520.1:exon_1
chr10	five_prime_UTR	21694418	21694502	-	LOC_Os10g40520.1:utr_2
chr10	CDS	21694043	21694417	-	LOC_Os10g40520.1:cds_1
chr10	three_prime_UTR	21693776	21694042	-	LOC_Os10g40520.1:utr_1
chr10	gene	21697019	21697778	-	LOC_Os10g40530
chr10	mRNA	21697019	21697778	-	LOC_Os10g40530.1
chr10	exon	21697019	21697778	-	LOC_Os10g40530.1:exon_1
chr10	five_prime_UTR	21697710	21697778	-	LOC_Os10g40530.1:utr_2
chr10	CDS	21697311	21697709	-	LOC_Os10g40530.1:cds_1
chr10	three_prime_UTR	21697019	21697310	-	LOC_Os10g40530.1:utr_1
chr10	gene	21700721	21704799	-	LOC_Os10g40540
chr10	mRNA	21700721	21704799	-	LOC_Os10g40540.1
chr10	exon	21704613	21704799	-	LOC_Os10g40540.1:exon_1
chr10	exon	21704438	21704518	-	LOC_Os10g40540.1:exon_2
chr10	exon	21704034	21704102	-	LOC_Os10g40540.1:exon_3
chr10	exon	21703897	21703960	-	LOC_Os10g40540.1:exon_4
chr10	exon	21703467	21703546	-	LOC_Os10g40540.1:exon_5
chr10	exon	21703300	21703383	-	LOC_Os10g40540.1:exon_6
chr10	exon	21703055	21703139	-	LOC_Os10g40540.1:exon_7
chr10	exon	21702848	21702933	-	LOC_Os10g40540.1:exon_8
chr10	exon	21702622	21702743	-	LOC_Os10g40540.1:exon_9
chr10	exon	21701999	21702059	-	LOC_Os10g40540.1:exon_10
chr10	exon	21701589	21701687	-	LOC_Os10g40540.1:exon_11
chr10	exon	21701402	21701503	-	LOC_Os10g40540.1:exon_12
chr10	exon	21701199	21701241	-	LOC_Os10g40540.1:exon_13
chr10	exon	21700721	21701092	-	LOC_Os10g40540.1:exon_14
chr10	five_prime_UTR	21704754	21704799	-	LOC_Os10g40540.1:utr_2
chr10	CDS	21704613	21704753	-	LOC_Os10g40540.1:cds_1
chr10	CDS	21704438	21704518	-	LOC_Os10g40540.1:cds_2
chr10	CDS	21704034	21704102	-	LOC_Os10g40540.1:cds_3
chr10	CDS	21703897	21703960	-	LOC_Os10g40540.1:cds_4
chr10	CDS	21703467	21703546	-	LOC_Os10g40540.1:cds_5
chr10	CDS	21703300	21703383	-	LOC_Os10g40540.1:cds_6
chr10	CDS	21703055	21703139	-	LOC_Os10g40540.1:cds_7
chr10	CDS	21702848	21702933	-	LOC_Os10g40540.1:cds_8
chr10	CDS	21702622	21702743	-	LOC_Os10g40540.1:cds_9
chr10	CDS	21701999	21702059	-	LOC_Os10g40540.1:cds_10
chr10	CDS	21701589	21701687	-	LOC_Os10g40540.1:cds_11
chr10	CDS	21701402	21701503	-	LOC_Os10g40540.1:cds_12
chr10	CDS	21701199	21701241	-	LOC_Os10g40540.1:cds_13
chr10	CDS	21701073	21701092	-	LOC_Os10g40540.1:cds_14
chr10	three_prime_UTR	21700721	21701072	-	LOC_Os10g40540.1:utr_1
chr10	gene	21706909	21710977	-	LOC_Os10g40555
chr10	mRNA	21707372	21709277	-	LOC_Os10g40555.1
chr10	exon	21709065	21709277	-	LOC_Os10g40555.1:exon_1
chr10	exon	21708842	21708982	-	LOC_Os10g40555.1:exon_2
chr10	exon	21708682	21708753	-	LOC_Os10g40555.1:exon_3
chr10	exon	21708455	21708583	-	LOC_Os10g40555.1:exon_4
chr10	exon	21708313	21708369	-	LOC_Os10g40555.1:exon_5
chr10	exon	21708125	21708226	-	LOC_Os10g40555.1:exon_6
chr10	exon	21707959	21708036	-	LOC_Os10g40555.1:exon_7
chr10	exon	21707724	21707864	-	LOC_Os10g40555.1:exon_8
chr10	exon	21707536	21707628	-	LOC_Os10g40555.1:exon_9
chr10	exon	21707372	21707422	-	LOC_Os10g40555.1:exon_10
chr10	CDS	21709065	21709277	-	LOC_Os10g40555.1:cds_1
chr10	CDS	21708842	21708982	-	LOC_Os10g40555.1:cds_2
chr10	CDS	21708682	21708753	-	LOC_Os10g40555.1:cds_3
chr10	CDS	21708455	21708583	-	LOC_Os10g40555.1:cds_4
chr10	CDS	21708313	21708369	-	LOC_Os10g40555.1:cds_5
chr10	CDS	21708125	21708226	-	LOC_Os10g40555.1:cds_6
chr10	CDS	21707959	21708036	-	LOC_Os10g40555.1:cds_7
chr10	CDS	21707724	21707864	-	LOC_Os10g40555.1:cds_8
chr10	CDS	21707536	21707628	-	LOC_Os10g40555.1:cds_9
chr10	CDS	21707372	21707422	-	LOC_Os10g40555.1:cds_10
chr10	gene	21706909	21710977	-	LOC_Os10g40550
chr10	mRNA	21706909	21710977	-	LOC_Os10g40550.1
chr10	exon	21710860	21710977	-	LOC_Os10g40550.1:exon_1
chr10	exon	21709627	21709726	-	LOC_Os10g40550.1:exon_2
chr10	exon	21709065	21709546	-	LOC_Os10g40550.1:exon_3
chr10	exon	21708842	21708982	-	LOC_Os10g40550.1:exon_4
chr10	exon	21708682	21708753	-	LOC_Os10g40550.1:exon_5
chr10	exon	21708455	21708583	-	LOC_Os10g40550.1:exon_6
chr10	exon	21708313	21708369	-	LOC_Os10g40550.1:exon_7
chr10	exon	21708125	21708226	-	LOC_Os10g40550.1:exon_8
chr10	exon	21707959	21708036	-	LOC_Os10g40550.1:exon_9
chr10	exon	21707724	21707864	-	LOC_Os10g40550.1:exon_10
chr10	exon	21707536	21707628	-	LOC_Os10g40550.1:exon_11
chr10	exon	21706909	21707422	-	LOC_Os10g40550.1:exon_12
chr10	five_prime_UTR	21710860	21710977	-	LOC_Os10g40550.1:utr_4
chr10	five_prime_UTR	21709627	21709726	-	LOC_Os10g40550.1:utr_3
chr10	five_prime_UTR	21709350	21709546	-	LOC_Os10g40550.1:utr_2
chr10	CDS	21709065	21709349	-	LOC_Os10g40550.1:cds_1
chr10	CDS	21708842	21708982	-	LOC_Os10g40550.1:cds_2
chr10	CDS	21708682	21708753	-	LOC_Os10g40550.1:cds_3
chr10	CDS	21708455	21708583	-	LOC_Os10g40550.1:cds_4
chr10	CDS	21708313	21708369	-	LOC_Os10g40550.1:cds_5
chr10	CDS	21708125	21708226	-	LOC_Os10g40550.1:cds_6
chr10	CDS	21707959	21708036	-	LOC_Os10g40550.1:cds_7
chr10	CDS	21707724	21707864	-	LOC_Os10g40550.1:cds_8
chr10	CDS	21707536	21707628	-	LOC_Os10g40550.1:cds_9
chr10	CDS	21707372	21707422	-	LOC_Os10g40550.1:cds_10
chr10	three_prime_UTR	21706909	21707371	-	LOC_Os10g40550.1:utr_1
chr10	mRNA	21706982	21710973	-	LOC_Os10g40550.2
chr10	exon	21710860	21710973	-	LOC_Os10g40550.2:exon_1
chr10	exon	21709065	21709546	-	LOC_Os10g40550.2:exon_2
chr10	exon	21708842	21708982	-	LOC_Os10g40550.2:exon_3
chr10	exon	21708682	21708753	-	LOC_Os10g40550.2:exon_4
chr10	exon	21708455	21708583	-	LOC_Os10g40550.2:exon_5
chr10	exon	21708313	21708369	-	LOC_Os10g40550.2:exon_6
chr10	exon	21708125	21708226	-	LOC_Os10g40550.2:exon_7
chr10	exon	21707959	21708036	-	LOC_Os10g40550.2:exon_8
chr10	exon	21707724	21707864	-	LOC_Os10g40550.2:exon_9
chr10	exon	21707536	21707628	-	LOC_Os10g40550.2:exon_10
chr10	exon	21706982	21707422	-	LOC_Os10g40550.2:exon_11
chr10	five_prime_UTR	21710860	21710973	-	LOC_Os10g40550.2:utr_3
chr10	five_prime_UTR	21709350	21709546	-	LOC_Os10g40550.2:utr_2
chr10	CDS	21709065	21709349	-	LOC_Os10g40550.2:cds_1
chr10	CDS	21708842	21708982	-	LOC_Os10g40550.2:cds_2
chr10	CDS	21708682	21708753	-	LOC_Os10g40550.2:cds_3
chr10	CDS	21708455	21708583	-	LOC_Os10g40550.2:cds_4
chr10	CDS	21708313	21708369	-	LOC_Os10g40550.2:cds_5
chr10	CDS	21708125	21708226	-	LOC_Os10g40550.2:cds_6
chr10	CDS	21707959	21708036	-	LOC_Os10g40550.2:cds_7
chr10	CDS	21707724	21707864	-	LOC_Os10g40550.2:cds_8
chr10	CDS	21707536	21707628	-	LOC_Os10g40550.2:cds_9
chr10	CDS	21707372	21707422	-	LOC_Os10g40550.2:cds_10
chr10	three_prime_UTR	21706982	21707371	-	LOC_Os10g40550.2:utr_1
chr10	gene	21721755	21723342	+	LOC_Os10g40559
chr10	mRNA	21721755	21723342	+	LOC_Os10g40559.1
chr10	exon	21721755	21723342	+	LOC_Os10g40559.1:exon_1
chr10	five_prime_UTR	21721755	21721806	+	LOC_Os10g40559.1:utr_1
chr10	CDS	21721807	21723198	+	LOC_Os10g40559.1:cds_1
chr10	three_prime_UTR	21723199	21723342	+	LOC_Os10g40559.1:utr_2
chr10	gene	21724416	21727181	-	LOC_Os10g40570
chr10	mRNA	21724416	21727181	-	LOC_Os10g40570.1
chr10	exon	21726467	21727181	-	LOC_Os10g40570.1:exon_1
chr10	exon	21726057	21726127	-	LOC_Os10g40570.1:exon_2
chr10	exon	21725819	21725971	-	LOC_Os10g40570.1:exon_3
chr10	exon	21725633	21725715	-	LOC_Os10g40570.1:exon_4
chr10	exon	21725291	21725426	-	LOC_Os10g40570.1:exon_5
chr10	exon	21725002	21725175	-	LOC_Os10g40570.1:exon_6
chr10	exon	21724416	21724862	-	LOC_Os10g40570.1:exon_7
chr10	five_prime_UTR	21727119	21727181	-	LOC_Os10g40570.1:utr_2
chr10	CDS	21726467	21727118	-	LOC_Os10g40570.1:cds_1
chr10	CDS	21726057	21726127	-	LOC_Os10g40570.1:cds_2
chr10	CDS	21725819	21725971	-	LOC_Os10g40570.1:cds_3
chr10	CDS	21725633	21725715	-	LOC_Os10g40570.1:cds_4
chr10	CDS	21725291	21725426	-	LOC_Os10g40570.1:cds_5
chr10	CDS	21725002	21725175	-	LOC_Os10g40570.1:cds_6
chr10	CDS	21724683	21724862	-	LOC_Os10g40570.1:cds_7
chr10	three_prime_UTR	21724416	21724682	-	LOC_Os10g40570.1:utr_1
chr10	gene	21731114	21737010	+	LOC_Os10g40580
chr10	mRNA	21731114	21737010	+	LOC_Os10g40580.1
chr10	exon	21731114	21731277	+	LOC_Os10g40580.1:exon_1
chr10	exon	21731372	21731935	+	LOC_Os10g40580.1:exon_2
chr10	exon	21735108	21737010	+	LOC_Os10g40580.1:exon_3
chr10	five_prime_UTR	21731114	21731277	+	LOC_Os10g40580.1:utr_1
chr10	five_prime_UTR	21731372	21731589	+	LOC_Os10g40580.1:utr_2
chr10	CDS	21731590	21731935	+	LOC_Os10g40580.1:cds_1
chr10	CDS	21735108	21736534	+	LOC_Os10g40580.1:cds_2
chr10	three_prime_UTR	21736535	21737010	+	LOC_Os10g40580.1:utr_3
chr10	gene	21742274	21742822	-	LOC_Os10g40584
chr10	mRNA	21742274	21742822	-	LOC_Os10g40584.1
chr10	exon	21742274	21742822	-	LOC_Os10g40584.1:exon_1
chr10	CDS	21742274	21742822	-	LOC_Os10g40584.1:cds_1
chr10	gene	21749421	21754862	+	LOC_Os10g40590
chr10	mRNA	21749421	21754862	+	LOC_Os10g40590.1
chr10	exon	21749421	21749992	+	LOC_Os10g40590.1:exon_1
chr10	exon	21751032	21751385	+	LOC_Os10g40590.1:exon_2
chr10	exon	21751594	21751681	+	LOC_Os10g40590.1:exon_3
chr10	exon	21752021	21752445	+	LOC_Os10g40590.1:exon_4
chr10	exon	21752654	21752809	+	LOC_Os10g40590.1:exon_5
chr10	exon	21753026	21753193	+	LOC_Os10g40590.1:exon_6
chr10	exon	21753347	21753487	+	LOC_Os10g40590.1:exon_7
chr10	exon	21753570	21753806	+	LOC_Os10g40590.1:exon_8
chr10	exon	21753887	21754000	+	LOC_Os10g40590.1:exon_9
chr10	exon	21754273	21754862	+	LOC_Os10g40590.1:exon_10
chr10	five_prime_UTR	21749421	21749623	+	LOC_Os10g40590.1:utr_1
chr10	CDS	21749624	21749992	+	LOC_Os10g40590.1:cds_1
chr10	CDS	21751032	21751385	+	LOC_Os10g40590.1:cds_2
chr10	CDS	21751594	21751681	+	LOC_Os10g40590.1:cds_3
chr10	CDS	21752021	21752445	+	LOC_Os10g40590.1:cds_4
chr10	CDS	21752654	21752809	+	LOC_Os10g40590.1:cds_5
chr10	CDS	21753026	21753193	+	LOC_Os10g40590.1:cds_6
chr10	CDS	21753347	21753487	+	LOC_Os10g40590.1:cds_7
chr10	CDS	21753570	21753806	+	LOC_Os10g40590.1:cds_8
chr10	CDS	21753887	21754000	+	LOC_Os10g40590.1:cds_9
chr10	CDS	21754273	21754449	+	LOC_Os10g40590.1:cds_10
chr10	three_prime_UTR	21754450	21754862	+	LOC_Os10g40590.1:utr_2
chr10	gene	21757768	21762202	-	LOC_Os10g40600
chr10	mRNA	21757768	21762202	-	LOC_Os10g40600.1
chr10	exon	21761185	21762202	-	LOC_Os10g40600.1:exon_1
chr10	exon	21757768	21759145	-	LOC_Os10g40600.1:exon_2
chr10	five_prime_UTR	21762111	21762202	-	LOC_Os10g40600.1:utr_2
chr10	CDS	21761185	21762110	-	LOC_Os10g40600.1:cds_1
chr10	CDS	21758281	21759145	-	LOC_Os10g40600.1:cds_2
chr10	three_prime_UTR	21757768	21758280	-	LOC_Os10g40600.1:utr_1
chr10	gene	21774210	21776532	-	LOC_Os10g40610
chr10	mRNA	21774210	21776532	-	LOC_Os10g40610.1
chr10	exon	21776235	21776532	-	LOC_Os10g40610.1:exon_1
chr10	exon	21775981	21776081	-	LOC_Os10g40610.1:exon_2
chr10	exon	21775770	21775919	-	LOC_Os10g40610.1:exon_3
chr10	exon	21774946	21775031	-	LOC_Os10g40610.1:exon_4
chr10	exon	21774735	21774867	-	LOC_Os10g40610.1:exon_5
chr10	exon	21774469	21774642	-	LOC_Os10g40610.1:exon_6
chr10	exon	21774210	21774413	-	LOC_Os10g40610.1:exon_7
chr10	CDS	21776235	21776532	-	LOC_Os10g40610.1:cds_1
chr10	CDS	21775981	21776081	-	LOC_Os10g40610.1:cds_2
chr10	CDS	21775770	21775919	-	LOC_Os10g40610.1:cds_3
chr10	CDS	21774946	21775031	-	LOC_Os10g40610.1:cds_4
chr10	CDS	21774735	21774867	-	LOC_Os10g40610.1:cds_5
chr10	CDS	21774469	21774642	-	LOC_Os10g40610.1:cds_6
chr10	CDS	21774210	21774413	-	LOC_Os10g40610.1:cds_7
chr10	gene	21777500	21778579	+	LOC_Os10g40612
chr10	mRNA	21777500	21778579	+	LOC_Os10g40612.1
chr10	exon	21777500	21777715	+	LOC_Os10g40612.1:exon_1
chr10	exon	21777788	21778579	+	LOC_Os10g40612.1:exon_2
chr10	CDS	21777500	21777715	+	LOC_Os10g40612.1:cds_1
chr10	CDS	21777788	21778579	+	LOC_Os10g40612.1:cds_2
chr10	gene	21786108	21787038	+	LOC_Os10g40614
chr10	mRNA	21786108	21787038	+	LOC_Os10g40614.1
chr10	exon	21786108	21787038	+	LOC_Os10g40614.1:exon_1
chr10	five_prime_UTR	21786108	21786210	+	LOC_Os10g40614.1:utr_1
chr10	CDS	21786211	21786714	+	LOC_Os10g40614.1:cds_1
chr10	three_prime_UTR	21786715	21787038	+	LOC_Os10g40614.1:utr_2
chr10	gene	21787626	21790246	-	LOC_Os10g40620
chr10	mRNA	21787626	21790246	-	LOC_Os10g40620.1
chr10	exon	21789512	21790246	-	LOC_Os10g40620.1:exon_1
chr10	exon	21789187	21789423	-	LOC_Os10g40620.1:exon_2
chr10	exon	21789004	21789093	-	LOC_Os10g40620.1:exon_3
chr10	exon	21788566	21788673	-	LOC_Os10g40620.1:exon_4
chr10	exon	21787626	21788280	-	LOC_Os10g40620.1:exon_5
chr10	five_prime_UTR	21790079	21790246	-	LOC_Os10g40620.1:utr_2
chr10	CDS	21789512	21790078	-	LOC_Os10g40620.1:cds_1
chr10	CDS	21789187	21789423	-	LOC_Os10g40620.1:cds_2
chr10	CDS	21789004	21789093	-	LOC_Os10g40620.1:cds_3
chr10	CDS	21788566	21788673	-	LOC_Os10g40620.1:cds_4
chr10	CDS	21788173	21788280	-	LOC_Os10g40620.1:cds_5
chr10	three_prime_UTR	21787626	21788172	-	LOC_Os10g40620.1:utr_1
chr10	gene	21798920	21802986	+	LOC_Os10g40640
chr10	mRNA	21798920	21802986	+	LOC_Os10g40640.1
chr10	exon	21798920	21799412	+	LOC_Os10g40640.1:exon_1
chr10	exon	21800243	21800504	+	LOC_Os10g40640.1:exon_2
chr10	exon	21801175	21801376	+	LOC_Os10g40640.1:exon_3
chr10	exon	21801466	21801613	+	LOC_Os10g40640.1:exon_4
chr10	exon	21801718	21802986	+	LOC_Os10g40640.1:exon_5
chr10	five_prime_UTR	21798920	21799089	+	LOC_Os10g40640.1:utr_1
chr10	CDS	21799090	21799412	+	LOC_Os10g40640.1:cds_1
chr10	CDS	21800243	21800504	+	LOC_Os10g40640.1:cds_2
chr10	CDS	21801175	21801376	+	LOC_Os10g40640.1:cds_3
chr10	CDS	21801466	21801613	+	LOC_Os10g40640.1:cds_4
chr10	CDS	21801718	21802261	+	LOC_Os10g40640.1:cds_5
chr10	three_prime_UTR	21802262	21802986	+	LOC_Os10g40640.1:utr_2
chr10	gene	21801739	21804353	-	LOC_Os10g40650
chr10	mRNA	21801739	21804353	-	LOC_Os10g40650.1
chr10	exon	21804011	21804353	-	LOC_Os10g40650.1:exon_1
chr10	exon	21803871	21803930	-	LOC_Os10g40650.1:exon_2
chr10	exon	21803652	21803764	-	LOC_Os10g40650.1:exon_3
chr10	exon	21803296	21803364	-	LOC_Os10g40650.1:exon_4
chr10	exon	21803142	21803193	-	LOC_Os10g40650.1:exon_5
chr10	exon	21801739	21803054	-	LOC_Os10g40650.1:exon_6
chr10	five_prime_UTR	21804314	21804353	-	LOC_Os10g40650.1:utr_2
chr10	CDS	21804011	21804313	-	LOC_Os10g40650.1:cds_1
chr10	CDS	21803871	21803930	-	LOC_Os10g40650.1:cds_2
chr10	CDS	21803652	21803764	-	LOC_Os10g40650.1:cds_3
chr10	CDS	21803296	21803364	-	LOC_Os10g40650.1:cds_4
chr10	CDS	21803142	21803193	-	LOC_Os10g40650.1:cds_5
chr10	CDS	21802938	21803054	-	LOC_Os10g40650.1:cds_6
chr10	three_prime_UTR	21801739	21802937	-	LOC_Os10g40650.1:utr_1
chr10	gene	21809263	21810954	-	LOC_Os10g40660
chr10	mRNA	21809263	21810954	-	LOC_Os10g40660.1
chr10	exon	21809263	21810954	-	LOC_Os10g40660.1:exon_1
chr10	five_prime_UTR	21810651	21810954	-	LOC_Os10g40660.1:utr_2
chr10	CDS	21809571	21810650	-	LOC_Os10g40660.1:cds_1
chr10	three_prime_UTR	21809263	21809570	-	LOC_Os10g40660.1:utr_1
chr10	gene	21822273	21823700	+	LOC_Os10g40680
chr10	mRNA	21822273	21823700	+	LOC_Os10g40680.1
chr10	exon	21822273	21823700	+	LOC_Os10g40680.1:exon_1
chr10	five_prime_UTR	21822273	21822845	+	LOC_Os10g40680.1:utr_1
chr10	CDS	21822846	21823700	+	LOC_Os10g40680.1:cds_1
chr10	gene	21830151	21831694	-	LOC_Os10g40700
chr10	mRNA	21830151	21831694	-	LOC_Os10g40700.1
chr10	exon	21831392	21831694	-	LOC_Os10g40700.1:exon_1
chr10	exon	21831178	21831287	-	LOC_Os10g40700.1:exon_2
chr10	exon	21830151	21831005	-	LOC_Os10g40700.1:exon_3
chr10	five_prime_UTR	21831582	21831694	-	LOC_Os10g40700.1:utr_2
chr10	CDS	21831392	21831581	-	LOC_Os10g40700.1:cds_1
chr10	CDS	21831178	21831287	-	LOC_Os10g40700.1:cds_2
chr10	CDS	21830478	21831005	-	LOC_Os10g40700.1:cds_3
chr10	three_prime_UTR	21830151	21830477	-	LOC_Os10g40700.1:utr_1
chr10	gene	21835930	21837651	-	LOC_Os10g40710
chr10	mRNA	21835930	21837651	-	LOC_Os10g40710.1
chr10	exon	21837435	21837651	-	LOC_Os10g40710.1:exon_1
chr10	exon	21837221	21837330	-	LOC_Os10g40710.1:exon_2
chr10	exon	21835930	21836864	-	LOC_Os10g40710.1:exon_3
chr10	five_prime_UTR	21837586	21837651	-	LOC_Os10g40710.1:utr_2
chr10	CDS	21837435	21837585	-	LOC_Os10g40710.1:cds_1
chr10	CDS	21837221	21837330	-	LOC_Os10g40710.1:cds_2
chr10	CDS	21836340	21836864	-	LOC_Os10g40710.1:cds_3
chr10	three_prime_UTR	21835930	21836339	-	LOC_Os10g40710.1:utr_1
chr10	gene	21847804	21849726	-	LOC_Os10g40720
chr10	mRNA	21847804	21849726	-	LOC_Os10g40720.1
chr10	exon	21849432	21849726	-	LOC_Os10g40720.1:exon_1
chr10	exon	21849219	21849328	-	LOC_Os10g40720.1:exon_2
chr10	exon	21848898	21849082	-	LOC_Os10g40720.1:exon_3
chr10	exon	21847804	21848552	-	LOC_Os10g40720.1:exon_4
chr10	five_prime_UTR	21849616	21849726	-	LOC_Os10g40720.1:utr_2
chr10	CDS	21849432	21849615	-	LOC_Os10g40720.1:cds_1
chr10	CDS	21849219	21849328	-	LOC_Os10g40720.1:cds_2
chr10	CDS	21848898	21849082	-	LOC_Os10g40720.1:cds_3
chr10	CDS	21848225	21848552	-	LOC_Os10g40720.1:cds_4
chr10	three_prime_UTR	21847804	21848224	-	LOC_Os10g40720.1:utr_1
chr10	gene	21858750	21861307	+	LOC_Os10g40730
chr10	mRNA	21858750	21861307	+	LOC_Os10g40730.1
chr10	exon	21858750	21859375	+	LOC_Os10g40730.1:exon_1
chr10	exon	21859470	21859579	+	LOC_Os10g40730.1:exon_2
chr10	exon	21859829	21860013	+	LOC_Os10g40730.1:exon_3
chr10	exon	21860592	21861307	+	LOC_Os10g40730.1:exon_4
chr10	five_prime_UTR	21858750	21859152	+	LOC_Os10g40730.1:utr_1
chr10	CDS	21859153	21859375	+	LOC_Os10g40730.1:cds_1
chr10	CDS	21859470	21859579	+	LOC_Os10g40730.1:cds_2
chr10	CDS	21859829	21860013	+	LOC_Os10g40730.1:cds_3
chr10	CDS	21860592	21860934	+	LOC_Os10g40730.1:cds_4
chr10	three_prime_UTR	21860935	21861307	+	LOC_Os10g40730.1:utr_2
chr10	gene	21863008	21867667	-	LOC_Os10g40740
chr10	mRNA	21863008	21867667	-	LOC_Os10g40740.1
